publisher,author,rating,imdb_id,metacritic_id
The New Yorker,Pauline Kael,80,tt0072431,movie/young-frankenstein
Village Voice,Andrew Sarris,80,tt0072431,movie/young-frankenstein
Empire,Adam Smith,80,tt0072431,movie/young-frankenstein
Variety,,80,tt0072431,movie/young-frankenstein
The Observer (UK),,70,tt0072431,movie/young-frankenstein
The Hollywood Reporter,,50,tt0072431,movie/young-frankenstein
Time Out London,,30,tt0072431,movie/young-frankenstein
Time,Richard Corliss,100,tt0099487,movie/edward-scissorhands
Los Angeles Times,Michael Wilmington,100,tt0099487,movie/edward-scissorhands
Entertainment Weekly,,100,tt0099487,movie/edward-scissorhands
The Globe and Mail (Toronto),Jay Scott,100,tt0099487,movie/edward-scissorhands
Variety,,90,tt0099487,movie/edward-scissorhands
Austin Chronicle,Marjorie Baumgarten,89,tt0099487,movie/edward-scissorhands
Chicago Tribune,Dave Kehr,88,tt0099487,movie/edward-scissorhands
Washington Post,Desson Thomson,80,tt0099487,movie/edward-scissorhands
The New York Times,Elvis Mitchell,80,tt0099487,movie/edward-scissorhands
Empire,,80,tt0099487,movie/edward-scissorhands
Christian Science Monitor,David Sterritt,75,tt0099487,movie/edward-scissorhands
Rolling Stone,Peter Travers,75,tt0099487,movie/edward-scissorhands
TV Guide Magazine,,70,tt0099487,movie/edward-scissorhands
USA Today,Mike Clark,63,tt0099487,movie/edward-scissorhands
Washington Post,Rita Kempley,60,tt0099487,movie/edward-scissorhands
The New Yorker,Pauline Kael,50,tt0099487,movie/edward-scissorhands
Chicago Sun-Times,Roger Ebert,50,tt0099487,movie/edward-scissorhands
Chicago Reader,Jonathan Rosenbaum,50,tt0099487,movie/edward-scissorhands
San Francisco Chronicle,Mick LaSalle,25,tt0099487,movie/edward-scissorhands
Entertainment Weekly,Owen Gleiberman,100,tt0388795,movie/brokeback-mountain
Rolling Stone,Peter Travers,100,tt0388795,movie/brokeback-mountain
The Hollywood Reporter,Ray Bennett,100,tt0388795,movie/brokeback-mountain
Premiere,Glenn Kenny,100,tt0388795,movie/brokeback-mountain
Los Angeles Times,Kenneth Turan,100,tt0388795,movie/brokeback-mountain
Christian Science Monitor,Peter Rainer,100,tt0388795,movie/brokeback-mountain
San Francisco Chronicle,Mick LaSalle,100,tt0388795,movie/brokeback-mountain
The New York Times,Stephen Holden,100,tt0388795,movie/brokeback-mountain
Wall Street Journal,Joe Morgenstern,100,tt0388795,movie/brokeback-mountain
USA Today,Mike Clark,100,tt0388795,movie/brokeback-mountain
New York Daily News,Jami Bernard,100,tt0388795,movie/brokeback-mountain
Empire,,100,tt0388795,movie/brokeback-mountain
Newsweek,David Ansen,100,tt0388795,movie/brokeback-mountain
Chicago Sun-Times,Roger Ebert,100,tt0388795,movie/brokeback-mountain
Miami Herald,Rene Rodriguez,100,tt0388795,movie/brokeback-mountain
The New Republic,Stanley Kauffmann,100,tt0388795,movie/brokeback-mountain
Charlotte Observer,Lawrence Toppman,100,tt0388795,movie/brokeback-mountain
Seattle Post-Intelligencer,William Arnold,91,tt0388795,movie/brokeback-mountain
Portland Oregonian,Shawn Levy,91,tt0388795,movie/brokeback-mountain
New York Magazine (Vulture),Ken Tucker,90,tt0388795,movie/brokeback-mountain
The New Yorker,Anthony Lane,90,tt0388795,movie/brokeback-mountain
L.A. Weekly,Ella Taylor,90,tt0388795,movie/brokeback-mountain
Dallas Observer,Bill Gallo,90,tt0388795,movie/brokeback-mountain
Austin Chronicle,Marjorie Baumgarten,89,tt0388795,movie/brokeback-mountain
TV Guide Magazine,Ken Fox,88,tt0388795,movie/brokeback-mountain
Chicago Tribune,,88,tt0388795,movie/brokeback-mountain
Philadelphia Inquirer,Carrie Rickey,88,tt0388795,movie/brokeback-mountain
Boston Globe,Ty Burr,88,tt0388795,movie/brokeback-mountain
Variety,Todd McCarthy,80,tt0388795,movie/brokeback-mountain
The A.V. Club,Keith Phipps,80,tt0388795,movie/brokeback-mountain
New York Post,,75,tt0388795,movie/brokeback-mountain
ReelViews,James Berardinelli,75,tt0388795,movie/brokeback-mountain
The Globe and Mail (Toronto),Rick Groen,75,tt0388795,movie/brokeback-mountain
Time,Richard Schickel,70,tt0388795,movie/brokeback-mountain
Village Voice,J. Hoberman,70,tt0388795,movie/brokeback-mountain
Washington Post,Ann Hornaday,70,tt0388795,movie/brokeback-mountain
Chicago Reader,Jonathan Rosenbaum,70,tt0388795,movie/brokeback-mountain
Slate,David Edelstein,60,tt0388795,movie/brokeback-mountain
Salon,Stephanie Zacharek,50,tt0388795,movie/brokeback-mountain
Baltimore Sun,Michael Sragow,50,tt0388795,movie/brokeback-mountain
Film Threat,Phil Hall,40,tt0388795,movie/brokeback-mountain
Boston Globe,,75,tt0144117,movie/the-boondock-saints
Variety,Robert Koehler,60,tt0144117,movie/the-boondock-saints
L.A. Weekly,Manohla Dargis,50,tt0144117,movie/the-boondock-saints
The A.V. Club,Nathan Rabin,30,tt0144117,movie/the-boondock-saints
Empire,Chris Hewitt (1),100,tt1250777,movie/kick-ass
San Francisco Chronicle,Mick LaSalle,100,tt1250777,movie/kick-ass
Variety,Joe Leydon,90,tt1250777,movie/kick-ass
Time,Richard Corliss,90,tt1250777,movie/kick-ass
ReelViews,James Berardinelli,88,tt1250777,movie/kick-ass
St. Louis Post-Dispatch,Joe Williams,88,tt1250777,movie/kick-ass
Philadelphia Inquirer,Steven Rea,88,tt1250777,movie/kick-ass
New York Post,Kyle Smith,88,tt1250777,movie/kick-ass
Entertainment Weekly,Owen Gleiberman,83,tt1250777,movie/kick-ass
Portland Oregonian,Marc Mohan,83,tt1250777,movie/kick-ass
Boxoffice Magazine,Pete Hammond,80,tt1250777,movie/kick-ass
The Hollywood Reporter,,80,tt1250777,movie/kick-ass
Time Out,Joshua Rothkopf,80,tt1250777,movie/kick-ass
Arizona Republic,Bill Goodykoontz,80,tt1250777,movie/kick-ass
Los Angeles Times,Kenneth Turan,80,tt1250777,movie/kick-ass
Salon,,80,tt1250777,movie/kick-ass
Tampa Bay Times,Steve Persall,75,tt1250777,movie/kick-ass
Miami Herald,Rene Rodriguez,75,tt1250777,movie/kick-ass
Premiere,,75,tt1250777,movie/kick-ass
Washington Post,Ann Hornaday,75,tt1250777,movie/kick-ass
USA Today,Claudia Puig,75,tt1250777,movie/kick-ass
Rolling Stone,Peter Travers,75,tt1250777,movie/kick-ass
The Globe and Mail (Toronto),Rick Groen,75,tt1250777,movie/kick-ass
New York Magazine (Vulture),David Edelstein,70,tt1250777,movie/kick-ass
Chicago Reader,,70,tt1250777,movie/kick-ass
The New York Times,Manohla Dargis,70,tt1250777,movie/kick-ass
Boston Globe,Ty Burr,63,tt1250777,movie/kick-ass
Wall Street Journal,Joe Morgenstern,60,tt1250777,movie/kick-ass
The A.V. Club,Keith Phipps,58,tt1250777,movie/kick-ass
Village Voice,,50,tt1250777,movie/kick-ass
Austin Chronicle,Marc Savlov,50,tt1250777,movie/kick-ass
Orlando Sentinel,Roger Moore,50,tt1250777,movie/kick-ass
Slate,,50,tt1250777,movie/kick-ass
The New Yorker,Anthony Lane,50,tt1250777,movie/kick-ass
Chicago Tribune,Michael Phillips,38,tt1250777,movie/kick-ass
Christian Science Monitor,Peter Rainer,33,tt1250777,movie/kick-ass
Chicago Sun-Times,Roger Ebert,25,tt1250777,movie/kick-ass
New York Daily News,Joe Neumaier,20,tt1250777,movie/kick-ass
Los Angeles Times,,70,tt1187043,movie/3-idiots
Village Voice,,70,tt1187043,movie/3-idiots
Variety,Derek Elley,70,tt1187043,movie/3-idiots
The Hollywood Reporter,,60,tt1187043,movie/3-idiots
Empire,,100,tt0068473,movie/deliverance
Slant Magazine,Jeremiah Kipp,100,tt0068473,movie/deliverance
The Guardian,,100,tt0068473,movie/deliverance
The Observer (UK),,100,tt0068473,movie/deliverance
The A.V. Club,Keith Phipps,91,tt0068473,movie/deliverance
Time,,90,tt0068473,movie/deliverance
Time Out,,90,tt0068473,movie/deliverance
Austin Chronicle,,89,tt0068473,movie/deliverance
LarsenOnFilm,Josh Larsen,88,tt0068473,movie/deliverance
Entertainment Weekly,Chris Nashawaty,83,tt0068473,movie/deliverance
TV Guide Magazine,,80,tt0068473,movie/deliverance
Chicago Reader,,75,tt0068473,movie/deliverance
Chicago Sun-Times,Roger Ebert,63,tt0068473,movie/deliverance
The New York Times,Vincent Canby,60,tt0068473,movie/deliverance
Variety,,50,tt0068473,movie/deliverance
Premiere,,88,tt0936501,movie/taken
Austin Chronicle,,78,tt0936501,movie/taken
Chicago Tribune,,75,tt0936501,movie/taken
Philadelphia Inquirer,Steven Rea,75,tt0936501,movie/taken
Miami Herald,Rene Rodriguez,75,tt0936501,movie/taken
San Francisco Chronicle,Mick LaSalle,75,tt0936501,movie/taken
Washington Post,,70,tt0936501,movie/taken
Salon,Stephanie Zacharek,70,tt0936501,movie/taken
New York Magazine (Vulture),David Edelstein,70,tt0936501,movie/taken
Seattle Post-Intelligencer,,67,tt0936501,movie/taken
Portland Oregonian,M. E. Russell,67,tt0936501,movie/taken
ReelViews,James Berardinelli,63,tt0936501,movie/taken
Chicago Sun-Times,Roger Ebert,63,tt0936501,movie/taken
USA Today,Claudia Puig,63,tt0936501,movie/taken
TV Guide Magazine,,63,tt0936501,movie/taken
Variety,Derek Elley,60,tt0936501,movie/taken
Los Angeles Times,Kenneth Turan,60,tt0936501,movie/taken
Film Threat,,60,tt0936501,movie/taken
Entertainment Weekly,Owen Gleiberman,58,tt0936501,movie/taken
The Hollywood Reporter,,50,tt0936501,movie/taken
L.A. Weekly,,50,tt0936501,movie/taken
Consequence,Clint Worthington,50,tt0936501,movie/taken
The A.V. Club,Scott Tobias,42,tt0936501,movie/taken
The New Yorker,Anthony Lane,40,tt0936501,movie/taken
New York Daily News,Joe Neumaier,40,tt0936501,movie/taken
Time,Richard Corliss,40,tt0936501,movie/taken
Baltimore Sun,Michael Sragow,38,tt0936501,movie/taken
The New York Times,Manohla Dargis,30,tt0936501,movie/taken
Chicago Reader,Andrea Gronvall,30,tt0936501,movie/taken
Boston Globe,Wesley Morris,25,tt0936501,movie/taken
Christian Science Monitor,,25,tt0936501,movie/taken
New York Post,Kyle Smith,12,tt0936501,movie/taken
Film Threat,,100,tt0363163,movie/downfall
The New Republic,Stanley Kauffmann,100,tt0363163,movie/downfall
The Hollywood Reporter,,100,tt0363163,movie/downfall
Newsweek,David Ansen,100,tt0363163,movie/downfall
Christian Science Monitor,David Sterritt,100,tt0363163,movie/downfall
Chicago Tribune,Michael Wilmington,100,tt0363163,movie/downfall
Salon,Andrew O'Hehir,100,tt0363163,movie/downfall
Chicago Sun-Times,Roger Ebert,100,tt0363163,movie/downfall
San Francisco Chronicle,Mick LaSalle,100,tt0363163,movie/downfall
Seattle Post-Intelligencer,Sean Axmaker,91,tt0363163,movie/downfall
Variety,Derek Elley,90,tt0363163,movie/downfall
The New Yorker,David Denby,90,tt0363163,movie/downfall
Wall Street Journal,Joe Morgenstern,90,tt0363163,movie/downfall
Washington Post,Stephen Hunter,90,tt0363163,movie/downfall
Austin Chronicle,Marc Savlov,89,tt0363163,movie/downfall
ReelViews,James Berardinelli,88,tt0363163,movie/downfall
New York Post,Lou Lumenick,88,tt0363163,movie/downfall
USA Today,Claudia Puig,88,tt0363163,movie/downfall
Portland Oregonian,Shawn Levy,83,tt0363163,movie/downfall
The A.V. Club,Nathan Rabin,80,tt0363163,movie/downfall
Los Angeles Times,Kenneth Turan,80,tt0363163,movie/downfall
TV Guide Magazine,Ken Fox,80,tt0363163,movie/downfall
Chicago Reader,Andrea Gronvall,80,tt0363163,movie/downfall
Empire,Kim Newman,80,tt0363163,movie/downfall
Entertainment Weekly,Owen Gleiberman,75,tt0363163,movie/downfall
Miami Herald,Rene Rodriguez,75,tt0363163,movie/downfall
The New York Times,Dana Stevens,70,tt0363163,movie/downfall
Dallas Observer,Bill Gallo,70,tt0363163,movie/downfall
New York Daily News,Jack Mathews,63,tt0363163,movie/downfall
Philadelphia Inquirer,Steven Rea,63,tt0363163,movie/downfall
Boston Globe,Wesley Morris,63,tt0363163,movie/downfall
Baltimore Sun,Michael Sragow,63,tt0363163,movie/downfall
Washington Post,Desson Thomson,60,tt0363163,movie/downfall
Village Voice,J. Hoberman,50,tt0363163,movie/downfall
The Globe and Mail (Toronto),Rick Groen,50,tt0363163,movie/downfall
Chicago Sun-Times,Roger Ebert,100,tt0460791,movie/the-fall
The A.V. Club,Tasha Robinson,91,tt0460791,movie/the-fall
Seattle Post-Intelligencer,Sean Axmaker,91,tt0460791,movie/the-fall
Premiere,Glenn Kenny,88,tt0460791,movie/the-fall
Philadelphia Inquirer,Steven Rea,88,tt0460791,movie/the-fall
Washington Post,Ann Hornaday,80,tt0460791,movie/the-fall
Austin Chronicle,Marc Savlov,78,tt0460791,movie/the-fall
USA Today,Claudia Puig,75,tt0460791,movie/the-fall
TV Guide Magazine,Maitland McDonagh,75,tt0460791,movie/the-fall
San Francisco Chronicle,Peter Hartlaub,75,tt0460791,movie/the-fall
Chicago Reader,Bill Stamets,70,tt0460791,movie/the-fall
Christian Science Monitor,Peter Rainer,67,tt0460791,movie/the-fall
Boston Globe,Ty Burr,63,tt0460791,movie/the-fall
Village Voice,,60,tt0460791,movie/the-fall
Portland Oregonian,Shawn Levy,58,tt0460791,movie/the-fall
The Hollywood Reporter,,50,tt0460791,movie/the-fall
Variety,Dennis Harvey,50,tt0460791,movie/the-fall
New York Post,Lou Lumenick,50,tt0460791,movie/the-fall
Chicago Tribune,Michael Phillips,50,tt0460791,movie/the-fall
Miami Herald,Rene Rodriguez,50,tt0460791,movie/the-fall
ReelViews,James Berardinelli,50,tt0460791,movie/the-fall
Los Angeles Times,,40,tt0460791,movie/the-fall
The New York Times,Nathan Lee,40,tt0460791,movie/the-fall
Variety,Todd McCarthy,90,tt0258463,movie/the-bourne-identity
USA Today,Mike Clark,88,tt0258463,movie/the-bourne-identity
Charlotte Observer,Lawrence Toppman,88,tt0258463,movie/the-bourne-identity
Seattle Post-Intelligencer,William Arnold,83,tt0258463,movie/the-bourne-identity
Chicago Reader,Hank Sartin,80,tt0258463,movie/the-bourne-identity
Washington Post,Desson Thomson,80,tt0258463,movie/the-bourne-identity
Time,Richard Schickel,80,tt0258463,movie/the-bourne-identity
Salon,Charles Taylor,80,tt0258463,movie/the-bourne-identity
Slate,David Edelstein,80,tt0258463,movie/the-bourne-identity
Los Angeles Times,Kenneth Turan,80,tt0258463,movie/the-bourne-identity
Wall Street Journal,Joe Morgenstern,80,tt0258463,movie/the-bourne-identity
New Times (L.A.),Robert Wilonsky,80,tt0258463,movie/the-bourne-identity
Newsweek,David Ansen,80,tt0258463,movie/the-bourne-identity
The New York Times,Dana Stevens,80,tt0258463,movie/the-bourne-identity
Austin Chronicle,Marc Savlov,78,tt0258463,movie/the-bourne-identity
Baltimore Sun,Michael Sragow,75,tt0258463,movie/the-bourne-identity
New York Daily News,Jami Bernard,75,tt0258463,movie/the-bourne-identity
Chicago Tribune,Mark Caro,75,tt0258463,movie/the-bourne-identity
San Francisco Chronicle,Mick LaSalle,75,tt0258463,movie/the-bourne-identity
Chicago Sun-Times,Roger Ebert,75,tt0258463,movie/the-bourne-identity
Philadelphia Inquirer,Steven Rea,75,tt0258463,movie/the-bourne-identity
ReelViews,James Berardinelli,75,tt0258463,movie/the-bourne-identity
Rolling Stone,Peter Travers,70,tt0258463,movie/the-bourne-identity
L.A. Weekly,Ella Taylor,70,tt0258463,movie/the-bourne-identity
New York Post,Jonathan Foreman,63,tt0258463,movie/the-bourne-identity
The Globe and Mail (Toronto),Liam Lacey,63,tt0258463,movie/the-bourne-identity
TV Guide Magazine,Ken Fox,60,tt0258463,movie/the-bourne-identity
The A.V. Club,Scott Tobias,60,tt0258463,movie/the-bourne-identity
Washington Post,Stephen Hunter,60,tt0258463,movie/the-bourne-identity
Film Threat,Michael Dequina,60,tt0258463,movie/the-bourne-identity
Entertainment Weekly,Owen Gleiberman,58,tt0258463,movie/the-bourne-identity
Portland Oregonian,Shawn Levy,58,tt0258463,movie/the-bourne-identity
Christian Science Monitor,David Sterritt,50,tt0258463,movie/the-bourne-identity
The New Yorker,David Denby,50,tt0258463,movie/the-bourne-identity
Miami Herald,Rene Rodriguez,50,tt0258463,movie/the-bourne-identity
New York Magazine (Vulture),Peter Rainer,50,tt0258463,movie/the-bourne-identity
Village Voice,J. Hoberman,40,tt0258463,movie/the-bourne-identity
Boston Globe,,38,tt0258463,movie/the-bourne-identity
Chicago Sun-Times,Roger Ebert,100,tt0780536,movie/in-bruges
Chicago Reader,J.R. Jones,100,tt0780536,movie/in-bruges
The A.V. Club,Tasha Robinson,91,tt0780536,movie/in-bruges
USA Today,Claudia Puig,88,tt0780536,movie/in-bruges
Baltimore Sun,Chris Kaltenbach,83,tt0780536,movie/in-bruges
Washington Post,,80,tt0780536,movie/in-bruges
Wall Street Journal,Joe Morgenstern,80,tt0780536,movie/in-bruges
Salon,Andrew O'Hehir,80,tt0780536,movie/in-bruges
Film Threat,,80,tt0780536,movie/in-bruges
Empire,Damon Wise,80,tt0780536,movie/in-bruges
Premiere,Glenn Kenny,75,tt0780536,movie/in-bruges
Chicago Tribune,Michael Phillips,75,tt0780536,movie/in-bruges
Rolling Stone,Peter Travers,75,tt0780536,movie/in-bruges
Seattle Post-Intelligencer,William Arnold,75,tt0780536,movie/in-bruges
San Francisco Chronicle,Mick LaSalle,75,tt0780536,movie/in-bruges
TV Guide Magazine,Maitland McDonagh,75,tt0780536,movie/in-bruges
Philadelphia Inquirer,Steven Rea,75,tt0780536,movie/in-bruges
Miami Herald,Connie Ogle,75,tt0780536,movie/in-bruges
The Hollywood Reporter,James Greenberg,70,tt0780536,movie/in-bruges
Variety,Robert Koehler,70,tt0780536,movie/in-bruges
Los Angeles Times,Carina Chocano,70,tt0780536,movie/in-bruges
Slate,,70,tt0780536,movie/in-bruges
ReelViews,James Berardinelli,63,tt0780536,movie/in-bruges
The Globe and Mail (Toronto),Rick Groen,63,tt0780536,movie/in-bruges
New York Daily News,Jack Mathews,63,tt0780536,movie/in-bruges
Boston Globe,Ty Burr,63,tt0780536,movie/in-bruges
The New York Times,Manohla Dargis,60,tt0780536,movie/in-bruges
Entertainment Weekly,Lisa Schwarzbaum,58,tt0780536,movie/in-bruges
Christian Science Monitor,Peter Rainer,58,tt0780536,movie/in-bruges
Village Voice,,50,tt0780536,movie/in-bruges
Austin Chronicle,Marjorie Baumgarten,50,tt0780536,movie/in-bruges
New York Post,Lou Lumenick,50,tt0780536,movie/in-bruges
New York Magazine (Vulture),David Edelstein,50,tt0780536,movie/in-bruges
The New Yorker,Anthony Lane,40,tt0780536,movie/in-bruges
The Hollywood Reporter,Kirk Honeycutt,100,tt0475276,movie/united-93
New York Magazine (Vulture),David Edelstein,100,tt0475276,movie/united-93
ReelViews,James Berardinelli,100,tt0475276,movie/united-93
The New Yorker,David Denby,100,tt0475276,movie/united-93
L.A. Weekly,,100,tt0475276,movie/united-93
Dallas Observer,Robert Wilonsky,100,tt0475276,movie/united-93
USA Today,Claudia Puig,100,tt0475276,movie/united-93
Rolling Stone,Peter Travers,100,tt0475276,movie/united-93
Christian Science Monitor,Peter Rainer,100,tt0475276,movie/united-93
Time,Richard Corliss,100,tt0475276,movie/united-93
TV Guide Magazine,Ken Fox,100,tt0475276,movie/united-93
Wall Street Journal,Joe Morgenstern,100,tt0475276,movie/united-93
Film Threat,Pete Vonder Haar,100,tt0475276,movie/united-93
Philadelphia Inquirer,Steven Rea,100,tt0475276,movie/united-93
Chicago Tribune,Michael Phillips,100,tt0475276,movie/united-93
Chicago Sun-Times,Roger Ebert,100,tt0475276,movie/united-93
Baltimore Sun,Michael Sragow,100,tt0475276,movie/united-93
Empire,Dan Jolin,100,tt0475276,movie/united-93
Portland Oregonian,Shawn Levy,100,tt0475276,movie/united-93
The Guardian,Peter Bradshaw,100,tt0475276,movie/united-93
Entertainment Weekly,Lisa Schwarzbaum,91,tt0475276,movie/united-93
Seattle Post-Intelligencer,William Arnold,91,tt0475276,movie/united-93
Variety,Brian Lowry,90,tt0475276,movie/united-93
Washington Post,Ann Hornaday,90,tt0475276,movie/united-93
Austin Chronicle,Marjorie Baumgarten,89,tt0475276,movie/united-93
New York Post,Lou Lumenick,88,tt0475276,movie/united-93
New York Daily News,Jack Mathews,88,tt0475276,movie/united-93
Boston Globe,Ty Burr,88,tt0475276,movie/united-93
Miami Herald,Rene Rodriguez,88,tt0475276,movie/united-93
Village Voice,Dennis Lim,80,tt0475276,movie/united-93
Newsweek,David Ansen,80,tt0475276,movie/united-93
Salon,Stephanie Zacharek,80,tt0475276,movie/united-93
Los Angeles Times,Kenneth Turan,80,tt0475276,movie/united-93
Chicago Reader,Jonathan Rosenbaum,80,tt0475276,movie/united-93
The A.V. Club,Keith Phipps,75,tt0475276,movie/united-93
San Francisco Chronicle,Mick LaSalle,75,tt0475276,movie/united-93
