num_tokens,num_unique_words,sentiment_polarity,sentiment_subjectivity,flesch_reading_ease,wikipedia_id,metascore,imdb_rating_scaled,rating_difference
341,154,0.035,0.4492857142857144,30.5,350629,58.0,69.0,-11.0
40,23,0.27575757575757576,0.421969696969697,43.4,3792950,69.0,62.0,7.0
677,234,-0.012126701800614847,0.4129995608256478,69.92,4712007,72.0,73.0,-1.0
141,63,0.25277777777777777,0.5194444444444444,84.78,9507405,54.0,61.0,-7.0
502,174,0.1145909645909646,0.21837606837606835,66.37,4506211,40.0,35.0,5.0
751,254,0.0375,0.4864583333333334,58.62,4728,68.0,71.0,-3.0
566,208,0.1143961940836941,0.3721027236652237,69.41,74930,83.0,78.0,5.0
423,161,0.02779519331243469,0.49341692789968655,67.69,2361396,27.0,57.0,-30.0
307,133,0.22968750000000002,0.39427083333333335,58.42,765310,44.0,55.0,-11.0
309,122,-0.04463636363636365,0.4165636363636363,72.05,9633845,78.0,70.0,8.0
852,269,-0.10839206013624621,0.3489664082687338,68.81,25521383,53.0,68.0,-15.0
1228,370,-0.010208273208273212,0.2845568579568579,62.51,33222541,63.0,67.0,-4.0
315,139,0.12462207105064248,0.5657974300831443,55.81,10388225,69.0,73.0,-4.0
487,193,0.19237142857142855,0.4512864468864469,59.23,630721,78.0,73.0,5.0
913,291,0.019200497033830366,0.388758858425525,60.35,12308598,63.0,69.0,-6.0
619,194,0.03949096880131363,0.3993431855500821,65.15,1755731,45.0,54.0,-9.0
551,213,0.12324464153732445,0.5334441980783446,53.71,295757,65.0,61.0,4.0
463,165,-0.03377100840336134,0.4683823529411765,59.33,1481638,9.0,51.0,-42.0
757,291,-0.07404917522564583,0.4744693432928727,55.88,104984,40.0,69.0,-29.0
68,43,0.16767676767676767,0.395959595959596,30.2,32714039,49.0,72.0,-23.0
806,237,0.009600694444444448,0.35836805555555556,90.09,12138300,44.0,55.0,-11.0
628,174,0.09684628237259817,0.25963868003341684,80.11,29518461,22.0,40.0,-18.0
578,216,0.023563218390804594,0.3520525451559934,61.36,12111728,54.0,69.0,-15.0
857,300,-0.04673485555838498,0.4616826528591235,60.75,30873695,48.0,65.0,-17.0
444,169,0.019433497536945808,0.3427586206896552,53.44,8401840,36.0,59.0,-23.0
1250,392,-0.025385433280170136,0.4388224348750665,67.89,947616,28.0,56.0,-28.0
922,316,-0.0018675768675768716,0.30935175935175935,68.5,18423431,62.0,71.0,-9.0
907,275,0.0455601469237833,0.4812442607897152,70.43,35587809,67.0,72.0,-5.0
771,260,-0.015144927536231896,0.4653864734299517,68.4,261364,41.0,51.0,-10.0
396,154,-0.09220959595959596,0.4986111111111112,65.96,2134635,16.0,34.0,-18.0
94,49,0.15120593692022263,0.5064007421150277,70.47,16343214,64.0,72.0,-8.0
694,251,0.04622782446311859,0.4671942110177404,65.15,20370386,71.0,70.0,1.0
868,283,0.029139433551198256,0.4486383442265794,67.18,18394730,75.0,81.0,-6.0
1047,287,0.0027565192743764194,0.3742205215419502,76.05,8816501,52.0,62.0,-10.0
918,267,-0.05729166666666667,0.30625,72.76,3487956,52.0,64.0,-12.0
844,274,0.06776660839160839,0.44778311965811957,73.21,7261333,27.0,42.0,-15.0
357,141,0.04833333333333334,0.3983333333333334,49.75,3606413,33.0,61.0,-28.0
173,76,0.2625,0.40625,88.47,33187745,76.0,66.0,10.0
925,252,-0.028424036281179146,0.4640362811791383,71.14,29828688,45.0,48.0,-3.0
652,203,0.06887052341597796,0.40227272727272734,80.92,436955,57.0,71.0,-14.0
787,245,0.136907866035773,0.4198209671465486,78.08,1128561,27.0,36.0,-9.0
804,307,-0.08864942528735632,0.4072318007662834,68.5,17776794,43.0,67.0,-24.0
884,264,0.05593775593775594,0.3886363636363636,66.47,21971275,47.0,59.0,-12.0
245,97,0.03333333333333334,0.14761904761904762,70.53,25017192,49.0,70.0,-21.0
186,88,0.13805194805194806,0.418982683982684,39.03,468356,70.0,70.0,0.0
750,250,0.03632840028188866,0.5705778717406624,66.57,24473950,47.0,64.0,-17.0
738,300,0.03373842592592591,0.32092427248677247,47.35,923265,75.0,77.0,-2.0
126,65,0.19090909090909094,0.4643939393939394,52.73,4390986,72.0,63.0,9.0
933,304,-0.02520098948670377,0.43089053803339517,65.56,1839695,65.0,64.0,1.0
113,49,-0.0027272727272727336,0.47285714285714286,46.74,15714214,37.0,55.0,-18.0
747,253,0.004844961240310073,0.39437984496124046,66.27,2638660,40.0,48.0,-8.0
465,165,0.10223484848484847,0.49897727272727277,60.45,598346,90.0,77.0,13.0
49,30,0.0,0.0,65.73,25888726,41.0,56.0,-15.0
673,281,-0.012500000000000013,0.4102713178294574,48.23,4453691,64.0,80.0,-16.0
738,227,-0.04950396825396825,0.41031746031746036,81.33,2711768,87.0,71.0,16.0
795,298,0.022454545454545453,0.547038961038961,65.25,32252,62.0,73.0,-11.0
778,272,0.020652958152958156,0.37327441077441076,70.23,320496,70.0,71.0,-1.0
756,274,0.00842181927087586,0.4634192327588553,70.53,1045986,64.0,70.0,-6.0
374,129,0.16071428571428573,0.3666666666666667,77.77,11063492,62.0,62.0,0.0
843,229,-0.03595041322314049,0.41038606847697745,72.16,2324069,67.0,67.0,0.0
469,173,-0.08988095238095238,0.5774350649350649,57.3,1160412,36.0,58.0,-22.0
548,182,0.12250631313131313,0.3551824044011544,69.31,10610533,39.0,70.0,-31.0
752,252,0.02938271604938271,0.40574074074074074,65.66,7578779,55.0,60.0,-5.0
1141,369,0.12150233680084425,0.43524800241218137,62.88,188902,72.0,75.0,-3.0
760,225,0.03028198653198653,0.39284107096607096,66.27,29171676,50.0,62.0,-12.0
705,197,0.1739745670995671,0.3957683982683982,82.75,5885832,40.0,54.0,-14.0
1292,406,0.06760312997426399,0.41895910504157935,66.07,2082558,56.0,67.0,-11.0
630,236,0.006560395622895618,0.4411984427609426,71.34,19872971,62.0,76.0,-14.0
950,301,0.024358876990455934,0.4254132806764384,53.75,1129847,42.0,53.0,-11.0
791,219,0.09374382927014505,0.31322529809371913,74.32,88678,88.0,85.0,3.0
25,16,0.21000000000000005,0.65,39.67,29296535,19.0,43.0,-24.0
561,172,-0.08553497942386833,0.5167078189300411,79.5,28791031,37.0,64.0,-27.0
1135,379,0.029771796304054358,0.41730263464134415,66.47,21225053,66.0,69.0,-3.0
592,240,-0.03793859649122808,0.3432748538011696,66.88,1539714,47.0,80.0,-33.0
768,291,0.11579861111111113,0.48090277777777785,55.07,5788437,54.0,77.0,-23.0
453,183,0.11346801346801347,0.491835016835017,69.11,573469,49.0,62.0,-13.0
1033,358,0.0034886536598865347,0.259218901342189,59.74,3092405,70.0,77.0,-7.0
359,135,0.1253968253968254,0.49609788359788365,56.25,6707631,80.0,75.0,5.0
860,273,0.01518518518518519,0.4479629629629629,70.33,33245032,32.0,66.0,-34.0
620,217,-0.013383838383838388,0.3351641414141415,71.75,594257,85.0,76.0,9.0
75,34,0.39999999999999997,0.65,65.39,23766166,81.0,69.0,12.0
706,254,-0.010214110214110221,0.3603223353223353,71.95,67371,41.0,72.0,-31.0
237,103,0.15916666666666668,0.5725000000000001,57.27,1205454,51.0,69.0,-18.0
826,255,0.06997885835095137,0.38054968287526436,76.76,5095233,41.0,57.0,-16.0
935,304,0.06729497354497353,0.3518518518518519,69.31,564986,52.0,64.0,-12.0
27,15,0.1,0.2,73.51,28870239,52.0,66.0,-14.0
828,250,-0.023111471861471854,0.2960371572871573,71.24,565758,58.0,64.0,-6.0
163,74,-0.028571428571428564,0.6071428571428571,44.61,30296356,48.0,58.0,-10.0
789,268,-0.060764411027568896,0.3229573934837093,69.41,715207,58.0,62.0,-4.0
156,79,-0.017647058823529415,0.3205882352941177,43.87,8303428,76.0,77.0,-1.0
152,62,0.08214285714285714,0.35595238095238096,74.32,1399075,62.0,65.0,-3.0
812,234,0.12255244755244755,0.34423076923076923,70.23,25519059,80.0,76.0,4.0
1170,371,0.12220308676830413,0.40031087270217713,66.57,465470,64.0,72.0,-8.0
703,206,0.14601787101787103,0.5190170940170941,69.62,89445,46.0,63.0,-17.0
1123,307,0.08926870748299315,0.44887755102040816,75.54,1732642,58.0,64.0,-6.0
199,91,0.00887445887445887,0.30714285714285716,60.55,3949045,84.0,82.0,2.0
566,182,0.08622448979591837,0.4854308390022676,70.23,312498,93.0,82.0,11.0
655,243,-0.08378787878787879,0.5251298701298702,64.2,2259388,58.0,64.0,-6.0
495,189,0.06000344352617079,0.4712703962703962,53.95,2354228,65.0,66.0,-1.0
419,175,0.007770007770007774,0.3053911900065746,59.23,10953021,61.0,71.0,-10.0
1257,418,-0.0075214376938514856,0.45689199051268,68.4,161897,92.0,81.0,11.0
867,281,-0.0108039858039858,0.6285763035763037,68.5,3936140,45.0,66.0,-21.0
1012,320,0.006816177649510984,0.3863816738816738,70.84,479757,52.0,67.0,-15.0
1000,292,0.0923611111111111,0.46620370370370373,74.32,3136443,37.0,58.0,-21.0
305,115,0.12606818181818183,0.45672727272727276,72.26,2590780,42.0,62.0,-20.0
132,61,0.07222222222222222,0.5287037037037037,54.63,9985182,53.0,64.0,-11.0
860,316,0.12487159732922445,0.4776395920463716,66.78,4916683,47.0,62.0,-15.0
1052,357,0.06608357628765793,0.3537807430664574,61.46,1617626,74.0,69.0,5.0
668,222,-0.11032116032116034,0.5288914788914789,75.34,26946311,45.0,56.0,-11.0
1327,402,0.0021760818057114323,0.3773192685229721,66.67,3237331,70.0,65.0,5.0
426,168,0.11935483870967742,0.4634408602150538,52.12,1128108,67.0,66.0,1.0
269,107,0.11785714285714288,0.37063492063492065,66.57,511653,71.0,75.0,-4.0
313,119,-0.07500000000000001,0.3577586206896552,62.51,2119034,76.0,68.0,8.0
834,220,0.031176184926184927,0.3554496891996892,78.59,1373852,39.0,59.0,-20.0
168,82,0.013636363636363634,0.5363636363636364,58.52,2171500,88.0,73.0,15.0
855,287,-0.001041666666666663,0.5023958333333334,70.84,1439951,39.0,67.0,-28.0
708,245,0.09952239789196309,0.3998188405797102,48.06,5300894,66.0,67.0,-1.0
213,83,0.14203703703703704,0.44282407407407404,69.11,1752812,58.0,69.0,-11.0
1127,368,0.09345588235294115,0.46895308123249313,63.93,16706073,70.0,70.0,0.0
1018,326,0.09470773402225016,0.4485692175208305,66.47,22726015,58.0,63.0,-5.0
973,362,0.047385742672627906,0.3898286140089418,72.05,43452,100.0,83.0,17.0
198,81,0.012396694214876032,0.38147382920110184,62.38,3375635,75.0,77.0,-2.0
85,37,0.05357142857142857,0.22500000000000003,78.62,32832210,60.0,69.0,-9.0
813,277,-0.007305194805194811,0.4518332130832131,69.82,547448,55.0,61.0,-6.0
178,85,0.03803418803418804,0.2529914529914529,52.29,15815398,82.0,85.0,-3.0
397,134,0.06738095238095239,0.39952380952380956,79.9,8721887,50.0,69.0,-19.0
1581,403,0.001614832535885163,0.3728900850611377,66.78,432364,45.0,69.0,-24.0
972,316,0.030001774182102054,0.49491483925910135,72.05,29432416,60.0,69.0,-9.0
979,316,0.007835935108662385,0.44972342472342464,68.7,30081969,57.0,67.0,-10.0
530,182,0.030144557823129248,0.38698979591836735,70.84,2651186,72.0,76.0,-4.0
103,51,-0.075,0.2875,65.05,1751324,82.0,72.0,10.0
860,267,-0.059219524436915735,0.4041400025095678,69.31,3032361,46.0,56.0,-10.0
300,143,0.07023809523809524,0.3349206349206349,61.9,2399419,60.0,69.0,-9.0
428,165,-0.02516534391534391,0.47288359788359785,60.38,2746792,82.0,81.0,1.0
268,124,0.2806349206349206,0.4590476190476191,53.34,18698236,72.0,68.0,4.0
845,335,0.08556331509161692,0.37064431375752127,62.88,543433,69.0,73.0,-4.0
204,88,0.21753246753246752,0.3937391774891774,53.71,9403496,77.0,67.0,10.0
854,263,0.024724690514164212,0.5282942203994834,68.2,94028,53.0,63.0,-10.0
34,17,0.0,0.0,66.41,3674330,72.0,77.0,-5.0
243,94,0.06923076923076922,0.37179487179487186,64.04,1827624,46.0,66.0,-20.0
1134,356,0.0643611439065985,0.500974025974026,67.28,11195154,84.0,70.0,14.0
1034,305,0.19390601416463485,0.4431635733359871,70.47,1028910,52.0,63.0,-11.0
811,277,-0.020871854134566003,0.41172958397534665,60.24,26971354,81.0,71.0,10.0
844,221,0.0391643709825528,0.29357208448117544,80.11,29176668,39.0,55.0,-16.0
816,279,-0.0289274322169059,0.42567783094098893,63.8,702117,59.0,63.0,-4.0
325,133,0.030000000000000006,0.295,72.05,1126356,55.0,67.0,-12.0
1058,361,0.06389553429027109,0.46085892177997445,54.86,3479775,51.0,68.0,-17.0
833,270,-0.00298611111111112,0.48298611111111117,63.02,261107,88.0,79.0,9.0
1036,308,-0.05218253968253968,0.34474206349206343,67.49,1394959,57.0,66.0,-9.0
735,217,-0.00806100217864924,0.2461328976034859,75.24,36019569,57.0,61.0,-4.0
574,185,0.04150374714890844,0.36812479635060286,71.04,44696,87.0,81.0,6.0
174,79,0.3888888888888889,0.5842592592592593,66.17,3895377,9.0,35.0,-26.0
178,86,0.04625668449197861,0.47575757575757577,67.79,26443897,55.0,65.0,-10.0
897,295,-0.030220734126984127,0.33625992063492066,69.62,347000,79.0,73.0,6.0
819,226,-0.0320045695045695,0.2800925925925926,84.57,26100632,45.0,69.0,-24.0
704,226,0.07861111111111112,0.5991975308641976,78.38,2760461,28.0,45.0,-17.0
843,274,0.008111471861471863,0.2905303030303031,66.88,76335,94.0,78.0,16.0
536,185,0.030049175970228593,0.46706937799043063,79.09,10444955,52.0,62.0,-10.0
1209,371,-0.10369969536636206,0.5171075837742504,67.18,2912982,73.0,73.0,0.0
341,135,-0.1883054684778823,0.5647161267850924,57.81,461364,73.0,72.0,1.0
741,248,0.03370873917748918,0.38711444805194817,80.62,1346428,66.0,65.0,1.0
434,188,0.035185185185185174,0.3913580246913581,32.91,28307236,58.0,69.0,-11.0
562,201,0.1060492139439508,0.518554252764779,62.72,1549716,40.0,58.0,-18.0
1160,381,0.07228535353535355,0.3709280303030303,60.65,97758,69.0,79.0,-10.0
856,242,0.10098854397634886,0.30031411677753145,76.22,1005650,38.0,63.0,-25.0
1210,388,-0.043010535684716016,0.4662361318099022,73.27,2093425,54.0,65.0,-11.0
216,87,-0.04896694214876034,0.30268595041322316,75.34,1676282,13.0,43.0,-30.0
88,33,-0.125,0.125,71.78,994415,32.0,44.0,-12.0
972,307,0.09127468717020956,0.4886212875018843,68.4,34409847,76.0,81.0,-5.0
219,92,-0.020578231292517016,0.23197278911564623,69.11,22325279,57.0,68.0,-11.0
705,234,-0.07637085137085138,0.4066738816738817,61.56,97646,72.0,82.0,-10.0
384,153,-0.0734375,0.4295138888888889,66.78,6342627,37.0,58.0,-21.0
77,39,-0.015625,0.21473214285714287,47.42,8783864,78.0,83.0,-5.0
507,186,0.06998366013071898,0.41653594771241825,57.3,76339,94.0,78.0,16.0
854,351,0.017103909465020578,0.3687669069613514,55.47,706860,71.0,74.0,-3.0
852,274,-0.002345757223806014,0.410718685108929,59.33,1131021,34.0,47.0,-13.0
513,166,0.05690656565656567,0.3477777777777778,70.73,2158246,97.0,77.0,20.0
96,53,0.24848484848484848,0.5338383838383839,71.34,32306156,34.0,51.0,-17.0
863,259,-0.038461538461538464,0.4085470085470085,73.21,2706589,49.0,56.0,-7.0
400,152,-0.10251683501683505,0.4318518518518519,72.66,25658502,23.0,39.0,-16.0
587,219,0.04130291005291005,0.4584986772486772,57.2,10825522,64.0,66.0,-2.0
498,190,0.16907585168454736,0.4865330321852061,58.72,1221565,59.0,47.0,12.0
711,250,0.05685055685055685,0.4037943537943538,69.21,448735,64.0,71.0,-7.0
1787,554,-0.034275310502989084,0.31945314110492695,68.91,1749535,66.0,77.0,-11.0
662,196,0.060714285714285714,0.39065934065934066,71.34,28084941,59.0,57.0,2.0
1290,404,-0.05913461538461538,0.36538461538461536,59.33,101910,69.0,70.0,-1.0
753,287,-0.11893670750053728,0.3799092751220411,59.33,901489,36.0,67.0,-31.0
616,236,-0.133447940947941,0.5470797720797721,75.74,3954917,28.0,62.0,-34.0
1261,411,-0.030638274088978297,0.48350547730829413,51.31,20691749,62.0,77.0,-15.0
925,343,-0.023921911421911416,0.49221542346542335,60.65,68047,63.0,77.0,-14.0
542,194,-0.005268199233716483,0.5104406130268199,78.79,3009141,27.0,51.0,-24.0
628,228,0.10395658263305321,0.38697478991596634,57.61,4227,89.0,81.0,8.0
335,140,0.04947552447552449,0.5001748251748253,59.03,3439619,82.0,73.0,9.0
455,131,0.0685185185185185,0.42148148148148146,77.67,14291637,29.0,57.0,-28.0
977,330,-0.008807870370370383,0.4228703703703703,72.9,88326,61.0,78.0,-17.0
1376,453,0.057822465322465315,0.40678035178035193,60.75,89397,63.0,74.0,-11.0
1446,452,-0.015557977030579774,0.3165196485401965,64.54,1238874,73.0,79.0,-6.0
981,327,0.07119327604402229,0.4336348560229157,66.37,22984649,62.0,60.0,2.0
342,130,0.03284313725490196,0.3144607843137255,68.7,2676861,57.0,71.0,-14.0
296,119,0.16454545454545452,0.33181818181818185,57.61,1138104,16.0,55.0,-39.0
1027,324,0.11064852607709749,0.4051507936507936,65.56,3235051,49.0,68.0,-19.0
396,169,-0.08509523809523811,0.3861428571428571,47.52,975900,35.0,49.0,-14.0
589,211,0.04796747967479674,0.41412601626016265,58.32,867935,90.0,84.0,6.0
72,35,0.009999999999999998,0.45999999999999996,75.24,34980460,65.0,68.0,-3.0
483,177,0.043589743589743594,0.3394230769230769,51.52,3326121,61.0,65.0,-4.0
268,120,0.1434027777777778,0.4153273809523809,47.42,1440478,75.0,67.0,8.0
1011,329,-0.020865800865800862,0.40893939393939394,71.34,538455,59.0,73.0,-14.0
58,26,-0.2,0.7,70.84,27937333,9.0,54.0,-45.0
169,68,-0.05000000000000001,0.5111111111111112,72.7,6014292,46.0,66.0,-20.0
491,210,-0.011988888888888903,0.46048888888888895,57.1,2399020,76.0,84.0,-8.0
476,186,0.009759937032664309,0.34364423455332543,54.66,1399634,56.0,64.0,-8.0
1383,417,0.06305889780154483,0.4712938205585266,69.82,915192,35.0,63.0,-28.0
329,122,0.0018253968253968316,0.34420634920634924,82.44,2339579,89.0,73.0,16.0
563,187,-0.056524926686217024,0.41615347018572824,68.81,31404359,36.0,51.0,-15.0
1244,324,0.06887799564270149,0.5433769063180828,68.4,441280,14.0,36.0,-22.0
1238,322,-0.060661616161616166,0.4130988455988455,76.05,3231682,38.0,62.0,-24.0
745,215,0.034706682206682216,0.4527544677544677,68.4,398934,70.0,73.0,-3.0
258,108,0.07503417634996583,0.4524948735475052,77.77,32567318,37.0,56.0,-19.0
30,19,0.0,0.0,72.5,4859991,47.0,53.0,-6.0
1022,306,0.10166666666666666,0.3738095238095238,65.86,28397585,35.0,57.0,-22.0
165,77,-0.01,0.27999999999999997,54.42,5603801,60.0,72.0,-12.0
137,50,0.10909090909090907,0.48636363636363633,65.12,355807,43.0,63.0,-20.0
266,108,0.09545454545454547,0.4098817848817849,64.41,781946,82.0,78.0,4.0
858,285,0.07797648617320745,0.36686454711044875,70.53,23091532,27.0,45.0,-18.0
138,72,0.07272727272727274,0.22575757575757577,47.96,18253791,81.0,78.0,3.0
67,28,0.0,0.0,70.13,26109551,74.0,69.0,5.0
817,273,0.05996969696969697,0.3810606060606061,54.26,25359124,57.0,63.0,-6.0
143,75,-0.003749999999999987,0.675,45.49,447139,68.0,77.0,-9.0
503,165,0.012103174603174602,0.35357142857142854,67.08,1998309,85.0,74.0,11.0
595,202,0.06783586783586784,0.36525604025604025,72.05,5016298,66.0,61.0,5.0
788,236,-0.20019157088122608,0.4944444444444445,73.17,26739428,49.0,62.0,-13.0
135,70,0.15694444444444441,0.6172222222222222,67.12,9928913,38.0,57.0,-19.0
85,38,0.1975,0.6208333333333333,46.1,23394871,71.0,67.0,4.0
541,183,0.23468013468013466,0.44840067340067347,67.49,2849958,90.0,83.0,7.0
762,280,0.0292107117688513,0.2916842847075406,68.3,6641931,65.0,72.0,-7.0
510,180,-0.06481481481481481,0.4703703703703704,63.53,2376744,56.0,75.0,-19.0
307,136,-0.09569559228650139,0.5153581267217631,55.78,26541,82.0,69.0,13.0
144,74,-0.01333333333333333,0.3103333333333333,36.42,5480052,85.0,73.0,12.0
358,146,0.11184704184704186,0.49467532467532477,71.34,1699256,50.0,59.0,-9.0
198,80,-0.011279461279461287,0.43845117845117837,58.11,35208949,46.0,58.0,-12.0
464,186,0.1414294459749005,0.5282216100397918,53.85,2320355,72.0,70.0,2.0
831,274,-0.0661962481962482,0.5073564213564213,68.3,26252728,50.0,60.0,-10.0
96,50,-0.07500000000000001,0.25,82.44,28694630,33.0,55.0,-22.0
729,243,0.08165909090909092,0.4573939393939393,62.41,1020511,43.0,61.0,-18.0
793,289,0.028881273047939724,0.4433902517235851,74.32,100700,30.0,71.0,-41.0
172,91,0.12938311688311685,0.4896103896103896,28.17,1330877,56.0,51.0,5.0
796,239,0.29064625850340126,0.6689018464528667,68.1,2465576,31.0,65.0,-34.0
1046,329,0.044344155844155846,0.36765909090909094,78.99,33590333,57.0,85.0,-28.0
696,218,0.053093434343434345,0.29259259259259257,63.7,5792459,84.0,68.0,16.0
1287,396,-0.010893980233602866,0.42389937106918235,71.34,28082913,75.0,67.0,8.0
812,254,0.018488455988456012,0.46981368304897714,64.1,76353,96.0,80.0,16.0
195,90,-0.05384615384615384,0.29615384615384616,63.93,6017325,62.0,69.0,-7.0
357,108,0.19453083466241364,0.5095959595959596,80.11,4041345,36.0,43.0,-7.0
1170,399,0.03364927470190628,0.3514133819396977,61.7,2450308,51.0,72.0,-21.0
687,244,0.06382174923841591,0.4561548019881353,64.75,19460856,39.0,58.0,-19.0
911,278,0.02393250688705235,0.3526952214452214,78.38,14746483,29.0,65.0,-36.0
527,185,-0.00023148148148148529,0.5057870370370369,65.35,10784436,68.0,66.0,2.0
50,31,0.05909090909090909,0.2636363636363636,66.57,18812346,61.0,64.0,-3.0
639,229,0.1711174242424242,0.5194886363636363,67.08,317873,31.0,53.0,-22.0
493,178,-0.2076728826728827,0.5313325563325563,68.6,28858014,76.0,73.0,3.0
439,156,0.06259968102073366,0.3787480063795854,60.14,2983487,18.0,43.0,-25.0
186,88,0.027424242424242424,0.3108585858585859,43.77,319017,49.0,61.0,-12.0
305,125,0.13125472411186698,0.3342781557067271,57.27,33773022,67.0,58.0,9.0
349,137,0.03795093795093795,0.34641053391053395,81.33,4650594,95.0,74.0,21.0
780,243,0.028296742939600075,0.5193362193362194,78.69,2995876,35.0,49.0,-14.0
810,252,-0.046557682083997874,0.3059675704412546,79.4,3123751,61.0,63.0,-2.0
908,280,0.14079685746352408,0.5102693602693601,62.61,2572851,59.0,63.0,-4.0
237,104,0.27571428571428575,0.6177380952380952,53.51,5958413,74.0,66.0,8.0
122,63,-0.005208333333333333,0.43124999999999997,53.51,30294906,96.0,77.0,19.0
103,42,0.11245572609208972,0.28296930342384885,64.04,34183993,63.0,64.0,-1.0
542,222,0.02772164150212931,0.4508885017421604,55.37,1476567,47.0,65.0,-18.0
